ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[1]Hit	AOI[2]Hit	AOI[3]Hit	AOI[4]Hit	AOI[ 5]Hit	AOI[ 6]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2010	11:16:29.664	1167615522989145																5		Fixation	226	894	390	-1	-1	-1	-1	-1	-1	60	937	418			937	418	937	418	118.23	83.50					191.59	260.53	569.10		-8.38						619.09		3.64		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2048	11:16:29.701	1167615523026677																5		Fixation	226	894	390	-1	-1	-1	-1	-1	-1	61	896	394			896	394	896	394	113.04	86.54					191.85	260.57	569.07		-8.38						619.11		3.66		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2086	11:16:29.740	1167615523065002																5		Fixation	226	894	390	-1	-1	-1	-1	-1	-1	62	902	387			902	387	902	387	113.86	87.49					191.98	260.68	569.00		-8.38						619.12		3.66		0	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2124	11:16:29.778	1167615523103310																		Unclassified	75			-1	-1	-1	-1	-1	-1	63																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2162	11:16:29.816	1167615523141465																		Unclassified	75			-1	-1	-1	-1	-1	-1	64																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2198	11:16:29.852	1167615523177166																		Unclassified	35			-1	-1	-1	-1	-1	-1	65	941	362	903	76	922	219	922	219	118.78	90.65	113.89	126.63	116.34	108.64	191.47	258.16	564.15	247.28	249.51	569.67					613.62	613.62	3.63	3.21	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2233	11:16:29.887	1167615523212368																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	66																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2277	11:16:29.931	1167615523255826																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	67	942	355	970	396	956	375	956	375	118.84	91.46	122.41	86.28	120.62	88.87	191.03	257.31	563.46	246.87	248.58	569.10					612.59	612.59	3.65	3.74	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2305	11:16:29.959	1167615523284004																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	68	954	446	983	387	968	416	968	416	120.42	80.02	124.06	87.48	122.24	83.75	190.95	257.12	563.40	246.75	248.32	568.93					612.45	612.45	3.71	3.76	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2353	11:16:30.007	1167615523332115																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	69	970	412	991	369	980	390	980	390	122.36	84.26	125.05	89.72	123.70	86.99	190.71	256.82	563.09	246.55	248.03	568.80					612.01	612.01	3.74	3.74	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2398	11:16:30.052	1167615523377358																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	70	904	362	985	388	944	375	944	375	114.08	90.54	124.23	87.34	119.15	88.94	190.50	256.63	562.91	246.33	247.79	568.64					611.74	611.74	3.67	3.75	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2443	11:16:30.096	1167615523421625																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	71	926	375	952	392	939	383	939	383	116.83	88.92	120.11	86.77	118.47	87.84	190.29	256.45	562.78	246.12	247.66	568.72					611.53	611.53	3.73	3.76	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2488	11:16:30.142	1167615523466804																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	72	931	383	970	403	950	393	950	393	117.49	87.89	122.37	85.38	119.93	86.63	190.09	256.26	562.41	245.97	247.63	568.76					611.09	611.09	3.73	3.79	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2532	11:16:30.185	1167615523510582																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	73	917	350	974	394	945	372	945	372	115.74	92.05	122.85	86.54	119.29	89.30	189.93	256.14	562.11	245.83	247.65	568.78					610.75	610.75	3.74	3.81	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2574	11:16:30.227	1167615523552680																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	74	944	347	955	368	949	357	949	357	119.16	92.44	120.47	89.89	119.82	91.17	189.77	256.02	561.84	245.73	247.66	568.79					610.44	610.44	3.80	3.82	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2618	11:16:30.272	1167615523597059																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	75	912	353	968	345	940	349	940	349	115.01	91.77	122.08	92.75	118.55	92.26	189.66	255.89	561.60	245.65	247.69	568.80					610.16	610.16	3.79	3.88	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2661	11:16:30.314	1167615523639643																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	76	921	390	964	353	942	371	942	371	116.18	87.08	121.69	91.73	118.94	89.40	189.58	255.69	561.18	245.64	247.73	568.78					609.69	609.69	3.84	3.94	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2704	11:16:30.357	1167615523682574																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	77	939	329	969	374	954	351	954	351	118.43	94.74	122.28	89.02	120.36	91.88	189.55	255.57	560.86	245.66	247.80	568.74					609.35	609.35	3.82	3.77	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2743	11:16:30.396	1167615523721702																6		Fixation	549	949	363	-1	-1	-1	-1	-1	-1	78	879	270	977	330	928	300	928	300	110.88	102.21	123.24	94.67	117.06	98.44	189.54	255.47	560.50	245.69	247.86	568.71					608.98	608.98	3.60	3.87	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2786	11:16:30.440	1167615523764809																	5	Saccade	80			-1	-1	-1	-1	-1	-1	79	954	442	953	376	953	409	953	409	120.34	80.48	120.29	88.80	120.32	84.64	189.52	255.37	560.23	245.73	247.93	568.67					608.69	608.69	3.77	3.84	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2825	11:16:30.479	1167615523804264																	5	Saccade	80			-1	-1	-1	-1	-1	-1	80	516	352	522	222	519	287	519	287	65.14	91.87	65.88	108.21	65.51	100.04	189.11	255.29	560.07	244.88	246.40	565.15					608.47	608.47	3.69	3.85	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2864	11:16:30.518	1167615523842962																7		Fixation	189	544	341	-1	-1	-1	-1	-1	-1	81	505	375	564	297	534	336	534	336	63.70	88.93	71.14	98.78	67.42	93.85	189.03	255.21	559.94	244.82	246.28	564.79					608.31	608.31	3.65	3.88	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2914	11:16:30.568	1167615523893227																7		Fixation	189	544	341	-1	-1	-1	-1	-1	-1	82	539	371	563	336	551	353	551	353	68.00	89.51	70.98	93.86	69.49	91.69	188.92	254.94	559.63	244.78	246.09	564.49					607.90	607.90	3.64	3.73	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									2960	11:16:30.614	1167615523939180																7		Fixation	189	544	341	-1	-1	-1	-1	-1	-1	83	517	366	570	321	543	343	543	343	65.24	90.09	71.88	95.70	68.56	92.90	188.89	254.80	559.46	244.73	245.85	564.15					607.69	607.69	3.55	3.70	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3010	11:16:30.663	1167615523988422																7		Fixation	189	544	341	-1	-1	-1	-1	-1	-1	84	554	371	544	294	549	332	549	332	69.94	89.48	68.65	99.20	69.29	94.34	188.86	254.66	559.31	244.71	245.67	563.99					607.49	607.49	3.53	3.77	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3059	11:16:30.712	1167615524037438																	6	Saccade	94			-1	-1	-1	-1	-1	-1	85	872	468	975	402	923	435	923	435	109.99	77.24	123.06	85.57	116.53	81.41	189.13	254.46	559.11	244.98	245.62	564.21					607.25	607.25	3.54	3.70	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3104	11:16:30.758	1167615524082977																	6	Saccade	94			-1	-1	-1	-1	-1	-1	86	1062	451	1082	472	1072	461	1072	461	134.02	79.38	136.51	76.67	135.26	78.03	189.27	254.37	558.79	245.08	245.39	563.63					606.94	606.94	3.46	3.65	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3152	11:16:30.805	1167615524130599																8		Fixation	103	1052	447	-1	-1	-1	-1	-1	-1	87	1037	460	1052	427	1044	443	1044	443	130.84	78.26	132.70	82.38	131.77	80.32	189.04	254.53	558.60	244.85	245.48	563.39					606.82	606.82	3.47	3.66	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3184	11:16:30.838	1167615524162803																8		Fixation	103	1052	447	-1	-1	-1	-1	-1	-1	88	1045	461	1052	440	1048	450	1048	450	131.79	78.04	132.69	80.78	132.24	79.41	188.80	254.54	558.41	244.64	245.57	563.29					606.63	606.63	3.49	3.63	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3215	11:16:30.869	1167615524193855																8		Fixation	103	1052	447	-1	-1	-1	-1	-1	-1	89	1055	441	1069	450	1062	445	1062	445	133.09	80.56	134.93	79.47	134.01	80.02	188.59	254.63	558.42	244.44	245.67	563.26					606.66	606.66	3.47	3.54	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3246	11:16:30.900	1167615524224769																	7	Saccade	33			-1	-1	-1	-1	-1	-1	90	1214	515	1218	495	1216	505	1216	505	153.21	71.24	153.66	73.83	153.44	72.54	188.51	254.59	558.37	244.31	245.68	563.15					606.58	606.58	3.53	3.66	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3281	11:16:30.935	1167615524259777																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	91	1171	461	1180	461	1175	461	1175	461	147.79	78.14	148.87	78.08	148.33	78.11	188.33	254.64	558.35	244.12	245.73	563.11					606.56	606.56	3.45	3.73	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3314	11:16:30.967	1167615524292556																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	92	1220	496	1205	466	1212	481	1212	481	153.96	73.65	152.00	77.49	152.98	75.57	188.16	254.68	558.33	243.98	245.84	563.24					606.54	606.54	3.52	3.60	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3346	11:16:31.000	1167615524324647																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	93	1201	427	1215	497	1208	462	1208	462	151.55	82.39	153.26	73.62	152.41	78.01	188.00	254.68	558.33	243.83	245.83	563.12					606.53	606.53	3.52	3.51	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3377	11:16:31.031	1167615524356137																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	94	1178	437	1212	479	1195	458	1195	458	148.61	81.09	152.94	75.79	150.78	78.44	187.85	254.67	558.30	243.69	245.85	563.12					606.48	606.48	3.44	3.61	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3412	11:16:31.066	1167615524390777																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	95	1179	468	1227	477	1203	472	1203	472	148.79	77.24	154.77	76.10	151.78	76.67	187.70	254.64	558.29	243.56	245.82	563.12					606.45	606.45	3.42	3.58	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3443	11:16:31.097	1167615524421865																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	96	1215	459	1216	469	1215	464	1215	464	153.31	78.40	153.41	77.08	153.36	77.74	187.56	254.63	558.26	243.46	245.85	563.17					606.39	606.39	3.47	3.56	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3474	11:16:31.128	1167615524452872																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	97	1238	449	1212	449	1225	449	1225	449	156.19	79.65	152.87	79.64	154.53	79.64	187.45	254.64	558.18	243.36	245.84	563.07					606.32	606.32	3.50	3.54	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3506	11:16:31.160	1167615524485109																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	98	1240	475	1210	453	1225	464	1225	464	156.41	76.38	152.70	79.16	154.55	77.77	187.37	254.71	558.23	243.26	245.87	563.03					606.38	606.38	3.49	3.58	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3539	11:16:31.192	1167615524517320																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	99	1184	459	1230	476	1207	467	1207	467	149.39	78.30	155.19	76.21	152.29	77.25	187.27	254.73	558.19	243.18	245.92	562.97					606.35	606.35	3.42	3.56	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3571	11:16:31.224	1167615524549290																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	100	1199	477	1210	483	1204	480	1204	480	151.26	76.05	152.71	75.27	151.99	75.66	187.21	254.77	558.22	243.10	245.91	562.90					606.38	606.38	3.40	3.46	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3602	11:16:31.256	1167615524580679																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	101	1202	443	1193	461	1197	452	1197	452	151.62	80.35	150.52	78.08	151.07	79.21	187.14	254.75	558.07	243.07	245.93	562.86					606.23	606.23	3.38	3.55	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3637	11:16:31.291	1167615524615943																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	102	1218	472	1199	470	1208	471	1208	471	153.64	76.67	151.22	77.00	152.43	76.83	187.13	254.81	558.04	243.06	245.94	562.80					606.23	606.23	3.40	3.55	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3668	11:16:31.322	1167615524646864																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	103	1224	460	1211	467	1217	463	1217	463	154.42	78.18	152.81	77.39	153.62	77.79	187.14	254.79	557.96	243.06	245.90	562.68					606.15	606.15	3.41	3.55	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3699	11:16:31.353	1167615524677899																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	104	1135	484	1158	459	1146	471	1146	471	143.19	75.18	146.05	78.29	144.62	76.74	187.12	254.78	557.95	243.02	245.89	562.68					606.13	606.13	3.38	3.53	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3730	11:16:31.384	1167615524708652																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	105	1114	442	1114	447	1114	444	1114	444	140.60	80.45	140.58	79.85	140.59	80.15	187.18	254.80	557.95	243.12	245.90	562.71					606.15	606.15	3.40	3.53	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3761	11:16:31.415	1167615524739557																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	106	1154	472	1147	456	1150	464	1150	464	145.57	76.67	144.72	78.78	145.14	77.72	187.23	254.76	557.79	243.13	245.81	562.42					605.99	605.99	3.40	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3792	11:16:31.446	1167615524770552																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	107	1171	466	1185	440	1178	453	1178	453	147.81	77.52	149.50	80.74	148.65	79.13	187.27	254.72	557.68	243.17	245.76	562.29					605.88	605.88	3.38	3.53	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3823	11:16:31.477	1167615524801539																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	108	1127	448	1153	462	1140	455	1140	455	142.19	79.75	145.53	77.94	143.86	78.85	187.35	254.72	557.66	243.25	245.72	562.29					605.87	605.87	3.33	3.50	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3854	11:16:31.508	1167615524832787																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	109	1160	462	1177	461	1168	461	1168	461	146.40	77.96	148.47	78.14	147.43	78.05	187.39	254.66	557.58	243.27	245.59	562.12					605.78	605.78	3.38	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3885	11:16:31.539	1167615524863570																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	110	1169	438	1147	466	1158	452	1158	452	147.51	81.01	144.78	77.42	146.14	79.22	187.44	254.57	557.40	243.35	245.51	562.11					605.58	605.58	3.38	3.54	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3916	11:16:31.570	1167615524894560																9		Fixation	668	1185	461	-1	-1	-1	-1	-1	-1	111	1149	456	1142	431	1145	443	1145	443	144.96	78.73	144.13	81.94	144.54	80.33	187.52	254.59	557.40	243.43	245.46	562.14					605.60	605.60	3.35	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3947	11:16:31.601	1167615524925929																	8	Saccade	31			-1	-1	-1	-1	-1	-1	112	1326	693	1288	684	1307	688	1307	688	167.25	48.82	162.52	49.97	164.88	49.39	187.74	254.32	557.25	243.52	245.18	562.06					605.38	605.38	3.43	3.50	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									3978	11:16:31.632	1167615524956760																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	113	1313	780	1286	699	1299	739	1299	739	165.68	37.80	162.25	48.10	163.97	42.95	187.88	254.21	557.15	243.62	245.01	562.01					605.26	605.26	3.40	3.47	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									4010	11:16:31.664	1167615524988999																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	114	1263	763	1272	710	1267	736	1267	736	159.30	40.05	160.44	46.68	159.87	43.36	187.93	254.18	557.13	243.67	244.90	561.95					605.23	605.23	3.37	3.55	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									4043	11:16:31.696	1167615525021405																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	115	1261	777	1306	753	1283	765	1283	765	159.05	38.25	164.75	41.25	161.90	39.75	187.94	254.09	557.05	243.69	244.74	561.79					605.12	605.12	3.34	3.48	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									4075	11:16:31.728	1167615525053343																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	116	1273	790	1315	745	1294	767	1294	767	160.61	36.57	165.98	42.28	163.29	39.42	187.93	254.02	556.91	243.69	244.62	561.68					604.97	604.97	3.35	3.52	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									4107	11:16:31.760	1167615525085197																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	117	1312	757	1284	769	1298	763	1298	763	165.51	40.70	162.05	39.27	163.78	39.99	187.92	253.97	556.83	243.73	244.58	561.71					604.87	604.87	3.42	3.53	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									4138	11:16:31.792	1167615525116774																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	118	1315	803	1308	730	1311	766	1311	766	165.86	34.92	164.99	44.17	165.43	39.55	187.94	254.00	556.86	243.74	244.51	561.57					604.91	604.91	3.42	3.56	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									4171	11:16:31.825	1167615525149543																10		Fixation	680	1305	772	-1	-1	-1	-1	-1	-1	119	1315	790	1300	749	1307	769	1307	769	165.89	36.60	164.04	41.71	164.97	39.15	187.97	253.96	556.90	243.77	244.44	561.56					604.93	604.93	3.44	3.55	0	0				
